fold,subject_id,video_name,window_idx,window_start_sec,ear_mean,ear_min,ear_std,perclos,blink_rate,mar_mean,mar_max,is_yawn,pitch_mean,yaw_mean,roll_mean,pitch_std,frames_total,frames_no_face,low_quality,drowsiness_level
Fold1,Fold1_01,0.mov,278,408.2235445632305,0.2545103725583684,0.05782771625984772,0.0895912400117845,0.07238307349665925,4.002520744094799,0.0024058941750034414,0.003654968470507813,0,10.239154674062137,-31.686967721225493,-7.026394196405615,0.6245277288777897,22,0,0,0
Fold1,Fold1_01,0.mov,279,409.6917345224247,0.2841813462585017,0.20747261587732427,0.0294935275749639,0.07126948775055679,4.002520744094796,0.003265235692521025,0.006957527060501616,0,9.523043700934663,-30.58460152864616,-6.344154895948915,0.7602132797022032,22,0,0,0
Fold1,Fold1_01,0.mov,280,411.15992448161893,0.24695363160983738,0.09578354608811128,0.05331884057919004,0.07182628062360802,4.002520744094799,0.009268366883125042,0.018631382388503342,0,3.066206079082663,-28.471536823569306,-9.457759296067335,8.69968820405471,22,0,0,0
Fold1,Fold1_01,0.mov,281,412.6281144408132,0.2510746129789126,0.1892060617945211,0.017461233468344346,0.07126948775055679,4.502835837106648,0.008355977395450125,0.01131879841603901,0,1.9478582607334618,-21.913111128014815,-5.321705263583711,0.40706535058840976,22,0,0,0
Fold1,Fold1_01,0.mov,282,414.0963044000074,0.2328484263267279,0.16267346430021615,0.02636769073157247,0.07071269487750557,5.003150930118496,0.0066263692409603316,0.009379702342493282,0,3.072620243768118,-20.688398814945565,-6.888728251344372,0.5785663122134463,22,0,0,0
Fold1,Fold1_01,0.mov,283,415.5644943592016,0.2469849434283127,0.2016184431880461,0.01981065430568591,0.07071269487750557,5.003150930118498,0.005567099374011766,0.008577404211760618,0,4.214996435852772,-21.534138364161155,-7.545971684387606,0.43684948609565727,22,0,0,0
Fold1,Fold1_01,0.mov,284,417.03268431839587,0.2314852193650977,0.1629235925250647,0.025200324326777695,0.07238307349665925,5.503466023130348,0.004583858019515384,0.008003924088856307,0,4.68153091127143,-21.8943289501632,-7.589546787176164,0.1938773226221854,22,0,0,0
Fold1,Fold1_01,0.mov,285,418.50087427759007,0.23537791111918074,0.17158436345866424,0.024498852370733157,0.07349665924276169,6.003781116142195,0.00498350230162304,0.0054979122023330225,0,5.14602304217508,-22.437444507122315,-7.421900165230051,0.11764465210861305,22,0,0,0
Fold1,Fold1_01,0.mov,286,419.9690642367843,0.25538598160722936,0.24445258841743783,0.004887303365343299,0.07349665924276169,6.003781116142198,0.0053373897825655,0.005821894398166018,0,5.362287056341769,-22.81298119852124,-7.463123703791535,0.061681051637113175,22,0,0,0
Fold1,Fold1_01,0.mov,287,421.43725419597854,0.2562272180609411,0.18772892515831205,0.026486287466660468,0.07349665924276169,6.003781116142198,0.004407513724602795,0.004940343321741413,0,5.411553004207588,-23.231337538794122,-7.6982998759454,0.1184230044897392,22,0,0,0
Fold1,Fold1_01,0.mov,288,422.90544415517275,0.2541692658322779,0.20508013449813872,0.018946459392868757,0.07182628062360802,6.003781116142195,0.004239350407672571,0.005247324640111615,0,5.2130860476672325,-22.507915074054427,-7.888277776631539,0.26393789986962624,22,0,0,0
Fold1,Fold1_01,0.mov,289,424.37363411436695,0.25811228116398505,0.09407030170113845,0.05482536232170966,0.07293986636971046,6.5040962091540475,0.004262240597408481,0.005915394321946791,0,7.233977042539859,-23.604844951213764,-7.823881012411207,1.2121022981073806,22,0,0,0
Fold1,Fold1_01,0.mov,290,425.8418240735612,0.14849265407528842,0.03976181242486935,0.07840648443118604,0.0801781737193764,7.004411302165898,0.007088905254465885,0.014778955254157544,0,13.796582917098375,-24.44978927883092,-11.794553222400088,1.3036059498887,22,0,0,0
Fold1,Fold1_01,0.mov,291,427.3100140327554,0.1461275781978844,0.04732801132709025,0.07968456891350248,0.08853006681514476,6.504096209154044,0.009412432532591445,0.022720269617726004,0,16.038279160161938,-23.869822129024534,-11.112018220513612,0.8776967262082374,22,0,0,0
Fold1,Fold1_01,0.mov,292,428.7782039919496,0.3192972117847489,0.17868315231131218,0.05664118557467665,0.08908685968819599,6.5040962091540475,0.00990052099282673,0.018964384649110322,0,8.541112590575203,-36.96614530219576,-19.880750168891698,14.410058061135528,22,0,0,0
Fold1,Fold1_01,0.mov,293,430.2463939511439,0.262690834761501,0.11663009962401644,0.040640413938652746,0.08908685968819599,6.5040962091540475,0.004637824800796925,0.011343355714060232,0,14.205704874392268,-22.72963906868548,-15.953709603705699,0.4478537777193602,22,0,0,0
Fold1,Fold1_01,0.mov,294,431.7145839103381,0.26303414757896937,0.216651584878572,0.02060482175720388,0.08908685968819599,6.504096209154044,0.006680162650983568,0.009163625244905323,0,16.58022798049689,-28.31860098483156,-11.752977964243216,0.5388408905618935,22,0,0,0
Fold1,Fold1_01,0.mov,295,433.1827738695323,0.2662743081729545,0.164928235993356,0.03416625339188626,0.09020044543429843,6.5040962091540475,0.004327495226128498,0.0058504240248373526,0,16.681149605656838,-28.35492938003658,-11.992537557397618,0.3283076183168562,22,0,0,0
Fold1,Fold1_01,0.mov,296,434.65096382872656,0.2843407821137262,0.28207822210009237,0.002552557783230809,0.09020044543429843,6.5040962091540475,0.0025754888516651823,0.0052048060597827085,0,16.68097285372191,-28.115494893732873,-12.267014510459516,0.21218071227023855,22,0,0,0
Fold1,Fold1_01,0.mov,297,436.11915378792077,0.2888383354425677,0.2776586307373232,0.007428125432868348,0.09020044543429843,6.504096209154044,0.0037863915972825147,0.004918860603188566,0,17.31721079656036,-28.333829714320277,-12.542418728398117,0.17027120912509391,22,0,0,0
Fold1,Fold1_01,0.mov,298,437.58734374711497,0.25629184772981206,0.08742615203736843,0.06376091276914059,0.09242761692650334,6.5040962091540475,0.005107271982098495,0.010597195833848178,0,16.527270094742022,-28.567952089398236,-12.170453780971615,0.844664848746974,22,0,0,0
Fold1,Fold1_01,0.mov,299,439.0555337063092,0.24919718310391745,0.0818047685262704,0.05411488439998149,0.09298440979955457,7.004411302165898,0.003162808010800709,0.005827876616006797,0,14.898440947701175,-28.750980162324947,-11.666624438245561,0.452189922426658,22,0,0,0
Fold1,Fold1_01,0.mov,300,440.52372366550344,0.25912697613299496,0.2232599926119267,0.01641917631075946,0.09187082405345212,7.004411302165894,0.005031091301853094,0.007303831954743386,0,15.288476853732623,-28.8603878660193,-12.082835438605633,0.06672970371566118,22,0,0,0
Fold1,Fold1_01,0.mov,301,441.99191362469764,0.25170668528083584,0.08698449318788287,0.053537402879937614,0.0935412026726058,7.504726395177747,0.0038539141071391304,0.006387221467420054,0,15.31378308932309,-28.50142864675155,-12.259713990484284,0.7463588218190124,22,0,0,0
Fold1,Fold1_01,0.mov,302,443.46010358389185,0.27114839732220547,0.24643314550453904,0.008889865596453503,0.0935412026726058,7.504726395177747,0.0015890012375570273,0.0031511413927336205,0,13.876142248454705,-27.51085821889826,-11.105479427784877,0.4046175393931212,22,0,0,0
Fold1,Fold1_01,0.mov,303,444.9282935430861,0.3066645509280529,0.29353759914464994,0.005658068707499231,0.09242761692650334,7.504726395177744,0.003466266540513726,0.004887436156960587,0,13.694653985477407,-31.474926538627162,-8.20436887508326,0.3197018573852418,22,0,0,0
Fold1,Fold1_01,0.mov,304,446.3964835022803,0.2853155969949708,0.2175702908621298,0.02611221160010909,0.09131403118040089,7.504726395177747,0.0035468133118463628,0.004445678921293762,0,13.477807982922796,-31.950127919826638,-7.912597923112686,0.19117503119512147,22,0,0,0
Fold1,Fold1_01,0.mov,305,447.8646734614745,0.26788476645701165,0.20510317991079946,0.03337618546408381,0.09020044543429843,7.504726395177747,0.0034327054963978645,0.004019436246555997,0,13.416697192492274,-31.771493530015118,-8.155218044915706,0.19219714777158345,22,0,0,0
Fold1,Fold1_01,0.mov,306,449.3328634206688,0.2876676547687867,0.22884480067919732,0.013736098032643574,0.08685968819599109,7.004411302165894,0.0029428292706684513,0.0037628285409340998,0,13.693488585217068,-31.526380274333494,-8.444021634838787,0.17380795789139544,22,0,0,0
Fold1,Fold1_01,0.mov,307,450.801053379863,0.270223927213341,0.11160287859812565,0.05113211025279517,0.08685968819599109,7.004411302165898,0.0017678943305944972,0.0022508614569716374,0,13.925151471226576,-31.92978547157703,-8.628730150740164,0.12708444299951752,22,0,0,0
Fold1,Fold1_01,0.mov,308,452.2692433390572,0.26625318275059673,0.14990768252305028,0.03923855940513869,0.08685968819599109,7.004411302165898,0.002354544174036065,0.003026907857355321,0,13.871428907739057,-31.770982202112783,-8.548902028383148,0.2931363607921726,22,0,0,0
Fold1,Fold1_01,0.mov,309,453.73743329825146,0.2612407003321126,0.07963890926371857,0.05281934959697437,0.08685968819599109,7.004411302165894,0.00254606789816949,0.003187351075952401,0,13.584650918433857,-31.89975521413073,-8.572539531719398,0.37234833461009037,22,0,0,0
Fold1,Fold1_01,0.mov,310,455.20562325744567,0.27335892711511617,0.24085735343935968,0.011665507934384822,0.08630289532293986,7.004411302165898,0.002148956500090409,0.002983234727195619,0,13.76387127843749,-31.13736289504849,-8.536225350487065,0.3332971098947064,22,0,0,0
Fold1,Fold1_01,0.mov,311,456.67381321663987,0.29929598727515727,0.2592968525643681,0.016941243485256968,0.08630289532293986,7.004411302165898,0.0032938995172952634,0.0037937638183217007,0,14.66404822711823,-32.089869784596374,-7.414159779967748,0.17489673252367233,22,0,0,0
Fold1,Fold1_01,0.mov,312,458.14200317583413,0.3150294122146993,0.31132055568079203,0.002614140012987381,0.08574610244988864,7.004411302165894,0.0029207173846765907,0.003286136820840161,0,14.380151430345206,-33.28823607674075,-7.043168747250896,0.08324298048862384,22,0,0,0
Fold1,Fold1_01,0.mov,313,459.61019313502834,0.2780349312977432,0.19640932067797132,0.03677060127297478,0.08630289532293986,7.004411302165898,0.0016864392718631152,0.002754029421989139,0,13.964943635219184,-32.77575568168598,-7.02423295256828,0.6873960745204151,22,0,0,0
Fold1,Fold1_01,0.mov,314,461.07838309422254,0.3037809370690431,0.29332294385688107,0.003130155716235789,0.08630289532293986,7.004411302165898,0.0013926736826259615,0.0023018315253860717,0,14.54383474890089,-32.80566178385166,-6.7712094109097025,0.1093052302434121,22,0,0,0
Fold1,Fold1_01,0.mov,315,462.5465730534168,0.29462533942117813,0.24625935072901795,0.01813069211878948,0.08407572383073497,7.004411302165894,0.0016915240310603867,0.002081497157006132,0,14.632555266948446,-32.892735053236315,-6.857370183898306,0.09937532569476847,22,0,0,0
Fold1,Fold1_01,0.mov,316,464.014763012611,0.291233222912208,0.2773177753986005,0.007946102836842642,0.08240534521158129,6.5040962091540475,0.0014864069752773704,0.0017089997317538382,0,14.780941745862707,-32.994457211664994,-6.861534728351325,0.09535113081150534,22,0,0,0
Fold1,Fold1_01,0.mov,317,465.4829529718052,0.26693369174342046,0.1129397039682793,0.05079477015986968,0.08351893095768374,6.5040962091540475,0.0012479205230006849,0.002710203375994531,0,14.404131375484182,-33.39394267748739,-6.92752310119474,0.48342109404534706,22,0,0,0
Fold1,Fold1_01,0.mov,318,466.9511429309995,0.2961835640869448,0.17110994784280315,0.043320925381648084,0.08351893095768374,6.504096209154044,0.0018209499203952282,0.0028533351345621668,0,14.191244641172677,-33.321011344470456,-7.287611437967809,0.3640025301175825,22,0,0,0
Fold1,Fold1_01,0.mov,319,468.4193328901937,0.3039007742822496,0.21741928901338597,0.030329564802181044,0.08351893095768374,6.5040962091540475,0.002052964667285452,0.002554219480632336,0,14.455054169953273,-33.73191138244548,-7.536548515437713,0.24572010600684752,22,0,0,0
Fold1,Fold1_01,0.mov,320,469.8875228493879,0.28463051670694556,0.09909816467068142,0.061021950776668,0.08463251670378619,6.5040962091540475,0.002050111161545892,0.0028831305037665153,0,14.134143765785604,-33.35971879532102,-7.238394997428332,0.4399961825511846,22,0,0,0
Fold1,Fold1_01,0.mov,321,471.35571280858215,0.31431721241233884,0.31049317933053566,0.0016495604470676242,0.08351893095768374,6.504096209154044,0.0016663114679096507,0.0021393104184347115,0,14.259569788313764,-33.396120488988124,-7.321874317156232,0.13825895479223596,22,0,0,0
Fold1,Fold1_01,0.mov,322,472.82390276777636,0.2870811106557887,0.22686619739635963,0.02284516839470549,0.08240534521158129,6.5040962091540475,0.0024055497838192707,0.002681725009431283,0,14.079838126548454,-32.746070369469315,-7.002832302886281,0.09388874603960308,22,0,0,0
Fold1,Fold1_01,0.mov,323,474.29209272697057,0.29143823599638224,0.25365010007670497,0.016619491133037692,0.08124652198107958,6.5040962091540475,0.0019197107767706585,0.0028511383200989266,0,14.277308745586327,-32.368523758669355,-6.716186651808905,0.09565004329339666,22,0,0,0
Fold1,Fold1_01,0.mov,324,475.7602826861648,0.2903386386359385,0.21194367296042496,0.019284401255556322,0.07397107897664071,6.003781116142195,0.0031798470819299433,0.003947675197953995,0,14.307260197158211,-32.48353738369217,-6.740802414225659,0.11041125070567244,22,0,0,0
Fold1,Fold1_01,0.mov,325,477.22847264535903,0.2837134923041862,0.22511980799227554,0.01807278690688783,0.07174638487208009,6.003781116142198,0.00268931687945705,0.0034813941855789477,0,14.280719551471835,-32.52997802831104,-6.676903987452789,0.11621254886075769,22,0,0,0
Fold1,Fold1_01,0.mov,326,478.69666260455324,0.30256619559891085,0.29995460562908544,0.0015254395295427956,0.07063403781979978,6.003781116142198,0.0016420362618697225,0.0019618090787987645,0,14.57029007452911,-32.23138855849681,-6.65425286984665,0.08958661513180263,22,0,0,0
Fold1,Fold1_01,0.mov,327,480.1648525637475,0.300931370690259,0.2964150405941617,0.002293680885886358,0.06952169076751946,6.003781116142195,0.0017659846947006793,0.002506868781029475,0,14.470766263089603,-32.615767549779186,-6.837606232816065,0.14814066127636552,22,0,0,0
Fold1,Fold1_01,0.mov,328,481.6330425229417,0.3083742726389317,0.301314919187161,0.003283946464989887,0.06840934371523916,6.003781116142198,0.0013667782606007937,0.0018057759808704288,0,14.612298344760633,-32.32673146056804,-6.634995022557283,0.04004190359594419,22,0,0,0
Fold1,Fold1_01,0.mov,329,483.1012324821359,0.3021263363973461,0.29403365296163403,0.005903694164154489,0.067853170189099,6.003781116142198,0.002209112398215265,0.0028990731775281183,0,14.634466937508408,-32.896924885442736,-6.8579046030654744,0.17711369648223219,22,0,0,0
Fold1,Fold1_01,0.mov,330,484.5694224413302,0.29110381455433626,0.23783350849843965,0.023260206101596886,0.067853170189099,6.003781116142195,0.0009833066549655373,0.0015212274153113194,0,14.7456298583565,-32.759868566929086,-6.645967696533418,0.12134732152962822,22,0,0,0
Fold1,Fold1_01,0.mov,331,486.0376124005244,0.29072940974303463,0.2327317928329486,0.022341383805557103,0.06618464961067853,6.003781116142198,0.0008738279345991487,0.0013219099848365678,0,14.693831472342858,-32.851566634857306,-6.705935089622532,0.22207811550131817,22,0,0,0
Fold1,Fold1_01,0.mov,332,487.5058023597186,0.2776812226100288,0.0741740578530931,0.06817394586840157,0.067853170189099,6.5040962091540475,0.001444769944303189,0.0026057635878466465,0,14.135035280305555,-32.48011537452878,-6.618944155076854,0.523152366785629,22,0,0,0
Fold1,Fold1_01,0.mov,333,488.97399231891285,0.28446344089468933,0.15702280016710207,0.03896205870181383,0.067853170189099,6.504096209154044,0.0017621055254303214,0.00253299314413457,0,14.101045917630755,-32.453399437159675,-6.8362985407408905,0.27657164312798566,22,0,0,0
Fold1,Fold1_01,0.mov,334,490.44218227810705,0.264796898943974,0.22068169546876168,0.0175801489421845,0.06729699666295884,6.5040962091540475,0.000895950713440816,0.001244216441807021,0,14.073817736620668,-32.33372867877227,-6.701537800447423,0.06249030481532862,22,0,0,0
Fold1,Fold1_01,0.mov,335,491.91037223730126,0.2732273845163904,0.23212131664798222,0.01953621008753661,0.06618464961067853,6.5040962091540475,0.001126555237717514,0.002503975845523554,0,13.484094398040293,-32.38053722375505,-6.8427122052439495,0.5729397045741558,22,0,0,0
Fold1,Fold1_01,0.mov,336,493.3785621964955,0.29221081692250017,0.20355589857785433,0.03236736998449315,0.06618464961067853,6.504096209154044,0.0024057230742822694,0.0034666880972626757,0,13.500336235090911,-32.01227313284206,-7.5667725590833195,0.46973691006976465,22,0,0,0
Fold1,Fold1_01,0.mov,337,494.8467521556897,0.29894649252742894,0.28949462605101045,0.004699395634470555,0.06284760845383759,6.003781116142198,0.0025235075660759512,0.003169439643829163,0,13.474578682779837,-31.50985556092767,-7.691799614822499,0.24951330917650613,22,0,0,0
Fold1,Fold1_01,0.mov,338,496.31494211488393,0.29295326559551704,0.2825185154188244,0.006324078496200237,0.06229143492769744,6.003781116142198,0.0037559623701813594,0.004589120049488423,0,13.154803759982645,-31.454099176919495,-7.496845909670128,0.19324035941416098,22,0,0,0
Fold1,Fold1_01,0.mov,339,497.7831320740782,0.2797192224849269,0.20875523027813414,0.025802963927240463,0.06229143492769744,6.003781116142195,0.0017457174150540178,0.0020542669138139333,0,13.629013152151565,-32.181807373635216,-7.675144811581367,0.09036500922989926,22,0,0,0
Fold1,Fold1_01,0.mov,340,499.2513220332724,0.28956165202441614,0.282499637083091,0.004186550747934921,0.06117908787541713,6.003781116142198,0.002737565949660524,0.004028252379046553,0,13.563391611049264,-31.965956215623418,-7.646349712408536,0.10044338416070257,22,0,0,0
Fold1,Fold1_01,0.mov,341,500.7195119924666,0.27655287403327883,0.22644107068726854,0.018719705544740745,0.060622914349276975,6.003781116142198,0.002431795607408311,0.003287234003851991,0,13.689174162375087,-31.912055210834183,-7.550092799028348,0.10219128303538413,22,0,0,0
Fold1,Fold1_01,0.mov,342,502.18770195166087,0.286607604197423,0.2126081471941354,0.01675275408934243,0.060622914349276975,6.003781116142195,0.0028156914739735904,0.0030159012260175654,0,13.712259534920413,-31.86197516857591,-7.50365384316601,0.02521610769732628,22,0,0,0
Fold1,Fold1_01,0.mov,343,503.6558919108551,0.28607987744965874,0.22720932844878206,0.020627999161132442,0.060066740823136816,6.003781116142198,0.002501268192204423,0.003093973632023354,0,13.677315145537627,-32.09675706265486,-7.604853138102189,0.07195468243510948,22,0,0,0
Fold1,Fold1_01,0.mov,344,505.1240818700493,0.2969650238629418,0.22308499444017302,0.025041440005381815,0.059510567296996664,6.003781116142198,0.004801060055910608,0.006459376521816105,0,15.218444975660146,-32.203716703873276,-8.236124627392394,0.47834081425174185,22,0,0,0
Fold1,Fold1_01,0.mov,345,506.59227182924354,0.2779014410465874,0.1986664912267865,0.02818805814365796,0.05728587319243604,5.503466023130345,0.006627217422201289,0.008388280690746708,0,14.15667026791053,-29.640509767940863,-7.873581051476362,0.3984958439108305,22,0,0,0
Fold1,Fold1_01,0.mov,346,508.06046178843775,0.273418700684269,0.23207500471969084,0.01603424689791591,0.05672969966629588,5.503466023130345,0.005277379708541004,0.006116857933074621,0,13.793332590437286,-28.115027052318634,-6.750285264854593,0.20411541093712632,22,0,0,0
Fold1,Fold1_01,0.mov,347,509.52865174763195,0.26282796281618076,0.1236280040747176,0.04894107697579781,0.05506117908787542,5.003150930118498,0.004881120083999569,0.005649005588635125,0,13.493026656241785,-29.709270471048637,-7.349457242254934,0.24803511266973557,22,0,0,0
Fold1,Fold1_01,0.mov,348,510.9968417068262,0.27151057230067105,0.17317831188454472,0.034933389788165826,0.05617352614015573,5.003150930118496,0.004435650794884321,0.005935182011935887,0,13.364473875164288,-30.867742055542774,-7.874451060768149,0.20039076511288095,22,0,0,0
Fold1,Fold1_01,0.mov,349,512.4650316660204,0.26223685263592417,0.1817357658760298,0.03196417001892456,0.05561735261401557,5.003150930118496,0.004751149806767118,0.006260001628144161,0,12.685462142072256,-30.32399467285289,-7.806745150228093,0.33638654303474425,22,0,0,0
Fold1,Fold1_01,0.mov,350,513.9332216252146,0.2986525077597849,0.27722599273611326,0.005579962779281233,0.05561735261401557,5.003150930118498,0.006645182181435736,0.0074144440255655445,0,12.652632539380608,-29.980060117066646,-7.834529116298264,0.13673998932216122,22,0,0,0
Fold1,Fold1_01,0.mov,351,515.4014115844088,0.28483697340410336,0.23364366417423726,0.020309470957799503,0.05561735261401557,5.003150930118498,0.005968158331719936,0.006792253841968027,0,12.678506438831972,-29.95999052573162,-7.823797619994901,0.19895263694191154,22,0,0,0
Fold1,Fold1_01,0.mov,352,516.8696015436032,0.27069817000689816,0.09049414876519134,0.0513773794600052,0.05672969966629588,5.003150930118493,0.005772561705226026,0.006348821367032847,0,12.353835637207807,-29.86715137053658,-7.717814770547694,0.4566243146152305,22,0,0,0
Fold1,Fold1_01,0.mov,353,518.3377915027974,0.29244674031106044,0.2174954465519855,0.018423973971299523,0.05672969966629588,5.003150930118496,0.0056668360287758695,0.006025105901162832,0,12.145343677181115,-28.98378399162526,-7.69138642202903,0.1414388061492544,22,0,0,0
Fold1,Fold1_01,0.mov,354,519.8059814619916,0.2639663840634467,0.18366639156387393,0.028265273554507534,0.05672969966629588,5.003150930118496,0.006537247268755842,0.008335909646319351,0,11.279281310609248,-28.19276724980665,-8.016420635276502,0.47387686427028614,22,0,0,0
Fold1,Fold1_01,0.mov,355,521.2741714211858,0.2805838261592883,0.2625298119457414,0.009826842248677019,0.05561735261401557,5.003150930118496,0.0034890052499867608,0.004772195927416164,0,11.503836392439778,-26.20222476592471,-9.048997051995226,0.3645763335928321,22,0,0,0
Fold1,Fold1_01,0.mov,356,522.74236138038,0.28944683674584,0.2816743965488238,0.0032827542935978766,0.05561735261401557,5.003150930118498,0.005259644672321323,0.00685290228903788,0,11.806150664255812,-27.968454727049696,-8.819369462547472,0.21765665139145113,22,0,0,0
Fold1,Fold1_01,0.mov,357,524.2105513395742,0.28434706069553045,0.24180812771061835,0.017736149912347496,0.05561735261401557,5.003150930118498,0.0052931847813716395,0.0056573692551985365,0,12.197942727304673,-29.820441808832722,-8.575598845880275,0.16463629863869517,22,0,0,0
Fold1,Fold1_01,0.mov,358,525.6787412987685,0.2931808094174318,0.2903200790906346,0.0017426968625935426,0.053948832035595105,4.502835837106644,0.005499596537832937,0.006119847519017574,0,11.854903979620463,-29.724836607033822,-8.306108402327153,0.1120301811340197,22,0,0,0
Fold1,Fold1_01,0.mov,359,527.1469312579627,0.2800222454512173,0.19921228408444575,0.027753085650435588,0.052836484983314794,4.002520744094796,0.005446320788163902,0.005943412032573236,0,11.677103943225022,-29.97552030817112,-8.169780096178936,0.12695483924975948,22,0,0,0
Fold1,Fold1_01,0.mov,360,528.6151212171569,0.28934645611874527,0.19923639090350084,0.02019197782991329,0.05228031145717464,4.002520744094796,0.005663518940933983,0.005987554107893866,0,11.714301018411032,-29.6120014913356,-8.129766489379922,0.06278756361291535,22,0,0,0
Fold1,Fold1_01,0.mov,361,530.0833111763511,0.2808755392597741,0.21704075271486545,0.020108306498365706,0.05172413793103448,4.002520744094796,0.004774672208947285,0.005501240717309843,0,11.70385660185923,-30.122799185591724,-8.18369363527504,0.06709818917304756,22,0,0,0
Fold1,Fold1_01,0.mov,362,531.5515011355453,0.2768789263321619,0.23953479071644662,0.019471504653126727,0.05005561735261402,3.502205651082949,0.00464907539945533,0.005072557903188894,0,11.85346652403017,-30.114110150232126,-8.250394954979198,0.0697948452895435,22,0,0,0
Fold1,Fold1_01,0.mov,363,533.0196910947395,0.2850398123611274,0.2812233611915126,0.0017424297878159713,0.04949944382647386,3.001890558071099,0.005082973594443734,0.00583858251468174,0,11.99437725234924,-29.82751891061231,-8.071976497981062,0.07181613380789661,22,0,0,0
Fold1,Fold1_01,0.mov,364,534.4878810539338,0.2964082326472225,0.2875245052629526,0.005474461647355507,0.04838709677419355,3.001890558071099,0.004069375950567395,0.004620051730007969,0,12.316649961614532,-29.596268435922152,-7.9223309502520145,0.23195164537194893,22,0,0,0
Fold1,Fold1_01,0.mov,365,535.956071013128,0.2833424357848604,0.24720967335921712,0.017671129694064317,0.04838709677419355,3.0018905580710973,0.003353573748839124,0.0040019568996781125,0,12.760075084047156,-30.21140048455892,-7.959158159029133,0.16511334673935746,22,0,0,0
Fold1,Fold1_01,0.mov,366,537.4242609723223,0.27693092553758486,0.21346678185701645,0.02928678044787366,0.04671857619577308,2.501575465059248,0.0034370861730103524,0.004647888087310696,0,12.246784991693346,-29.78831293331085,-7.74064982777241,0.7588414512714118,22,0,0,0
Fold1,Fold1_01,0.mov,367,538.8924509315165,0.2322363617809099,0.060177460084871896,0.06887915329140178,0.047274749721913235,2.501575465059248,0.002947424363284903,0.0036377681693138242,0,11.402471226704693,-29.55299020070323,-8.000191401650344,0.8977496038860502,22,0,0,0
Fold1,Fold1_01,0.mov,368,540.3606408907107,0.2700116837438793,0.26166877275579653,0.009503188091037701,0.047274749721913235,2.501575465059249,0.002201939336032054,0.004032201850989639,0,11.616200112254752,-27.977394409819826,-7.938690858474649,0.32042712248371386,22,0,0,0
Fold1,Fold1_01,0.mov,369,541.8288308499049,0.27453542531843506,0.22484439815397744,0.02238937107548857,0.046162402669632924,2.501575465059249,0.002101833946588812,0.004425040392883119,0,12.453421219615143,-28.81270896135355,-7.703284124487541,0.7089836507923994,22,0,0,0
Fold1,Fold1_01,0.mov,370,543.2970208090992,0.3344153434319137,0.30658266253201527,0.0161712079464604,0.04449388209121246,2.0012603720473994,0.0074279984187318035,0.014797829910861484,0,11.636355032509943,-34.010157496667674,-2.3400251110880306,0.9797522709110417,22,0,0,0
Fold1,Fold1_01,0.mov,371,544.7652107682934,0.32074776705572855,0.2170878446930739,0.03948704582729204,0.0439377085650723,2.001260372047398,0.0077757252557481525,0.010037787091784989,0,10.393060235306798,-34.65746007474758,-0.057604573644395425,0.21967053970464895,22,0,0,0
Fold1,Fold1_01,0.mov,372,546.2334007274876,0.2989352167744697,0.08764620261783883,0.0653786837725719,0.0339265850945495,2.001260372047398,0.012143705221173017,0.015279485878435233,0,10.790183369799818,-35.2535126060206,-0.13033025944821441,0.6493525178438098,22,0,0,0
Fold1,Fold1_01,0.mov,373,547.7015906866818,0.31649453931580207,0.2383965811053348,0.03044322696650989,0.02836484983314794,2.001260372047398,0.010358754220608737,0.014533257072816705,0,11.156260425068153,-34.66123839270361,-0.1636425786874406,0.5058400642084468,22,0,0,0
Fold1,Fold1_01,0.mov,374,549.169780645876,0.3162499919437154,0.18801885381513778,0.03879600079835957,0.02836484983314794,2.0012603720473994,0.006187254228931296,0.006703524850056745,0,10.688280180550441,-34.755386181798684,-0.8343347034342957,0.7893419497303807,22,0,0,0
Fold1,Fold1_01,0.mov,375,550.6379706050702,0.3078368092282932,0.25286289374217713,0.023257808520382634,0.027252502780867632,2.0012603720473994,0.009090322596864207,0.0106471187273854,0,11.360493185140664,-35.32657849318404,-0.9901749740992339,0.06709230951118922,22,0,0,0
Fold1,Fold1_01,0.mov,376,552.1061605642645,0.3044926776799344,0.28844508172004846,0.014713545854715728,0.027252502780867632,2.0012603720473994,0.005918435398495136,0.008779243449095489,0,10.293429698620976,-32.74876472206568,-2.0354637525007484,0.668394262614105,22,0,0,0
Fold1,Fold1_01,0.mov,377,553.5743505234587,0.29028396080838204,0.196378202081181,0.028883861594930425,0.026696329254727477,2.001260372047398,0.0015351597035267927,0.0018966240678496013,0,10.718815877030094,-31.97322101029091,-3.7517268629883587,0.16595001946162494,22,0,0,0
Fold1,Fold1_01,0.mov,378,555.042540482653,0.29412596058785984,0.14357159507509534,0.04533672241536538,0.027808676307007785,2.001260372047398,0.0038311015549194883,0.006052116214452632,0,10.855889960272428,-31.811518649910056,-2.8114895842294243,0.2735669970954252,22,0,0,0
Fold1,Fold1_01,0.mov,379,556.5107304418472,0.30017618572529337,0.21496912699136422,0.02894875336600166,0.026696329254727477,2.001260372047398,0.004225439146139674,0.004492801478222126,0,11.122109583633906,-32.099932401092005,-2.7651891149991368,0.14099174494836386,22,0,0,0
